EntrezGene ID	Associated Gene Name
100129361	SMIM10L1
152815	THAP6
26157	GIMAP2
4729	NDUFV2
26036	ZNF451
101927356	AC006145.4
5696	PSMB8
388948	LINC01118
139628	FOXR2
9450	LY86
100288332	CH17-5A7.1
79134	TMEM185B
51761	ATP8A2
79575	ABHD8
285629	RP11-109J4.1
1643	DDB2
28957	MRPS28
286190	LACTB2-AS1
64184	EDDM3B
11236	RNF139
80097	MZT2B
101929153	CTD-2161F6.3
7368	UGT8
1545	CYP1B1
79792	GSDMD
10891	PPARGC1A
26097	CHTOP
55530	SVOP
5460	POU5F1
1848	DUSP6
730668	CITF22-92A6.2
311	ANXA11
127428	TCEANC2
105379715	AC144568.2
10930	APOBEC2
22802	CLCA4
122416	ANKRD9
54854	FAM83E
266727	MDGA1
4061	LY6E
1124	CHN2
101928168	CHN2
102724323	RP11-67C2.2
23476	BRD4
246126	TXLNGY
100131390	SP9
162	AP1B1
170954	PPP1R18
8287	USP9Y
127670	TEDDM1
101928944	RP11-686G23.2
171169	SPACA4
284565	NBPF15
57332	CBX8
54434	SSH1
10063	COX17
105373100	AC000036.4
22850	ADNP2
51554	ACKR4
221476	PI16
90355	C5orf30
199800	ADM5
101927217	LINC01473
22859	ADGRL1
91750	LIN52
1746	DLX2
80736	SLC44A4
49854	ZBTB21
29933	GPR132
4010	LMX1B
7094	TLN1
7846	TUBA1A
100653515	CEP295NL
129025	ZNF280A
57708	MIER1
100129175	AC097468.4
463	ZFHX3
84218	TBC1D3F
339231	ARL16
28984	RGCC
53343	NUDT9
240	ALOX5
101669766	ZNF350-AS1
158866	ZDHHC15
105370333	RP11-12G12.7
389114	ZNF662
221357	GSTA5
79781	IQCA1
101929988	RP11-3D4.3
5431	POLR2B
100506365	OTUD6B-AS1
28316	CDH20
4690	NCK1
55630	SLC39A4
27115	PDE7B
645455	CEP170P1
9342	SNAP29
8344	HIST1H2BE
154761	RP11-61L23.2
144203	OVOS2
408186	OVOS2
6301	SARS
401498	TMEM215
6643	SNX2
781	CACNA2D1
51110	LACTB2
23495	TNFRSF13B
84679	SLC9A7
4168	MCF2
100874234	CACNA1C-AS4
7124	TNF
388963	C2orf81
83902	KRTAP17-1
9419	CRIPT
3675	ITGA3
345462	ZNF879
100505753	KRTAP16-1
4211	MEIS1
253725	FAM21C
10505	SEMA4F
79846	CFAP69
54521	WDR44
7001	PRDX2
51449	PCYOX1
129787	TMEM18
23251	KIAA1024
10107	TRIM10
23583	SMUG1
374355	CCDC172
285672	SREK1IP1
728361	OVOL3
645922	S100A7L2
2729	GCLC
2622	GAS8
123688	HYKK
10626	TRIM16
5757	PTMA
728026	PTMA
55342	STRBP
63932	CXorf56
80760	ITIH5
389799	CFAP77
3621	ING1
9219	MTA2
340307	CTAGE6
6448	SGSH
51533	PHF7
10404	CPQ
6339	SCNN1D
121551	BTBD11
151325	MYADML
84451	RP5-862P8.2
6522	SLC4A2
106144585	LINC01318
5730	PTGDS
23423	TMED3
90381	TICRR
388364	TMIGD1
101929071	LINC01182
440356	CDIPT-AS1
341359	SYT10
10139	ARFRP1
2145	EZH1
100463482	MTRNR2L6
146050	ZSCAN29
114882	OSBPL8
51104	ABHD17B
3117	HLA-DQA1
1155	TBCB
409	ARRB2
4825	NKX6-1
1809	DPYSL3
28	ABO
51067	YARS2
125981	ACER1
114826	SMYD4
642273	FAM110C
390157	OR8K1
101926900	DNAJB5-AS1
102724862	TBC1D3I
390648	OR4F6
56936	CCDC177
10125	RASGRP1
79048	SECISBP2
4487	MSX1
338557	FFAR4
168451	THAP5
101928495	RP11-13E5.2
101927761	TH2LCRR
9380	GRHPR
283464	GXYLT1
137902	PXDNL
3915	LAMC1
2650	GCNT1
5741	PTH
49	ACR
7301	TYRO3
80781	COL18A1
9984	THOC1
58538	MPP4
439927	LINC01555
57705	WDFY4
7455	ZAN
114614	MIR155HG
644242	LINC00622
283431	GAS2L3
2824	GPM6B
142940	TRUB1
23085	ERC1
124222	PAQR4
79612	NAA16
100652791	GS1-24F4.2
5288	PIK3C2G
2157	F8
81870	KRTAP9-9
23531	MMD
7148	TNXB
23201	FAM168A
81025	GJA9
2049	EPHB3
5777	PTPN6
11240	PADI2
83856	FSD1L
171558	PTCRA
83900	KRTAP9-3
6900	CNTN2
8763	CD164
101927914	AC006372.4
3017	HIST1H2BD
1523	CUX1
751580	LINC00106
414919	C8orf82
285962	WEE2-AS1
114987	WDR31
401337	LINC01446
60485	SAV1
389610	XKR5
64098	PARVG
105372566	RP11-359G22.2
11025	LILRA6
79168	LILRA6
197	AHSG
29095	ORMDL2
6097	RORC
2712	GK2
55609	ZNF280C
85463	ZC3H12C
90007	MIDN
27136	MORC1
101928335	RP6-191P20.4
54887	UHRF1BP1
79927	FAM110D
347731	LRRTM3
7323	UBE2D3
1618	DAZL
7040	TGFB1
4653	MYOC
105377371	RP11-73K9.2
167691	LCA5
102724691	AC010884.1
101930114	RP1-28O10.1
101929484	LINC01615
2035	EPB41
81856	ZNF611
23483	TGDS
125988	C19orf70
57818	G6PC2
50486	G0S2
55317	AP5S1
3208	HPCA
24142	NAT6
27043	PELP1
9128	PRPF4
196051	PLPP4
101929181	RP1-69M21.2
100528030	POC1B-GALNT4
7681	MKRN3
55851	PSENEN
54981	NMRK1
100131027	SLC25A5P4
51090	PLLP
3053	SERPIND1
100129407	LINC00684
100132304	LINC00684
1294	COL7A1
160492	LMNTD1
23213	SULF1
204801	NLRP11
342897	NCCRP1
645683	RPL13AP3
79974	CPED1
64102	TNMD
1477	CSTF1
6818	SULT1A3
105369243	SULT1A3
8681	JMJD7-PLA2G4B
100137049	JMJD7-PLA2G4B
103689912	TBX2-AS1
2073	ERCC5
7450	VWF
10036	CHAF1A
8893	EIF2B5
80133	MROH9
79868	ALG13
2081	ERN1
101929448	RP11-328K4.1
4041	LRP5
57594	HOMEZ
122618	PLD4
372	ARCN1
3872	KRT17
57669	EPB41L5
51666	ASB4
2783	GNB2
51657	STYXL1
9831	ZNF623
101929765	LINC01585
401397	LINC00998
105378311	RP11-257I14.1
59284	CACNG7
100128893	GATA6-AS1
25850	ZNF345
22934	RPIA
4680	CEACAM6
100505724	KRTAP9-7
6239	RREB1
100268168	CTC-308K20.1
348235	SKA2
375337	TOPAZ1
57821	CCDC181
101928865	RP11-452H21.4
23099	ZBTB43
101927492	UTAT33
2009	EML1
7553	ZNF7
1808	DPYSL2
353322	ANKRD37
23316	CUX2
9020	MAP3K14
29958	DMGDH
338321	NLRP9
341277	OVCH2
29781	NCAPH2
142689	ASB12
440435	GPR179
3158	HMGCS2
57605	PITPNM2
1938	EEF2
101927795	AC007163.6
283212	KLHL35
9349	RPL23
6124	RPL4
23553	HYAL4
57647	DHX37
57787	MARK4
145581	LRFN5
126695	KDF1
9213	XPR1
301	ANXA1
101243555	PTENP1-AS
8741	TNFSF13
7993	UBXN8
56260	C8orf44
102724368	CELSR3-AS1
662	BNIP1
6336	SCN10A
9743	ARHGAP32
6945	MLX
10062	NR1H3
580	BARD1
102577424	LINC01574
7920	ABHD16A
79993	ELOVL7
151	ADRA2B
79744	ZNF419
7639	ZNF85
1237	CCR8
10692	RRH
3742	GALNT8
26290	GALNT8
8527	DGKD
9711	RUBCN
84125	LRRIQ1
135644	TRIM40
2803	GOLGA4
22997	IGSF9B
103695364	PKNOX2-AS1
9423	NTN1
112597	LINC00152
541471	LINC00152
7247	TSN
100874201	B4GALT4-AS1
347730	LRRTM1
387267	KRTAP5-4
119559	SFXN4
124997	WDR81
51157	ZNF580
7335	UBE2V1
3832	KIF11
129531	MITD1
54948	MRPL16
85413	SLC22A16
4828	NMB
84991	RBM17
1174	AP1S1
7678	ZNF124
3290	HSD11B1
101929488	RP11-756K15.2
56135	PCDHAC1
54933	RHBDL2
257240	KLHL34
55814	BDP1
10128	LRPPRC
84186	ZCCHC7
158931	TCEAL6
3484	IGFBP1
116362	RBP7
2768	GNA12
101928417	CTD-3253I12.1
56884	FSTL5
11043	MID2
5430	POLR2A
221178	SPATA13
84524	ZC3H8
3098	HK1
114758	CSPG4P2Y
404037	HAPLN4
332	BIRC5
63947	DMRTC1
148145	LINC00906
5002	SLC22A18
81472	OR2C3
100874231	SPATA13-AS1
101927015	LINC01506
6595	SMARCA2
339535	LINC01139
100506710	EBLN3
729873	TBC1D3L
101060376	TBC1D3L
57406	ABHD6
81611	ANP32E
387751	GVINP1
105376072	RP11-274B18.4
10460	TACC3
7003	TEAD1
441933	OR13G1
101059948	CTB-60B18.10
759	CA1
2675	GFRA2
81470	OR2G2
64121	RRAGC
81469	OR2G3
1515	CTSV
54629	FAM63B
8878	SQSTM1
55361	PI4K2A
100861552	LINC00558
23178	PASK
5756	TWF1
7019	TFAM
7389	UROD
100129669	IZUMO3
343169	OR6F1
104326193	DLX2-AS1
55718	POLR3E
101060521	POLR3E
29903	CCDC106
5149	PDE6H
2515	ADAM2
3596	IL13
64127	NOD2
124411	ZNF720
100130480	LINC01387
64344	HIF3A
27121	DKK4
728431	LINC01137
23327	NEDD4L
84330	ZNF414
1945	EFNA4
100499405	LINC00987
10585	POMT1
101928725	RP11-30K9.6
101929504	RP11-417E7.2
22858	ICK
84885	ZDHHC12
5099	PCDH7
84958	SYTL1
25930	PTPN23
5264	PHYH
5718	PSMD12
102724933	RP11-511B23.3
51619	UBE2D4
23286	WWC1
140823	ROMO1
84282	RNF135
8736	MYOM1
151649	PP2D1
100463289	MTRNR2L5
541578	CXorf40B
51151	SLC45A2
85021	REPS1
26468	LHX6
79587	CARS2
51136	RNFT1
7275	TUB
81697	OR2B2
56666	PANX2
100505746	ITGB2-AS1
251	ALPPL2
390081	OR52E4
100874032	PRRT3-AS1
56943	ENY2
10439	OLFM1
81099	OR4F17
129521	NMS
55290	BRF2
30061	SLC40A1
2168	FABP1
100128750	RBPMS-AS1
55539	KCNQ1DN
9425	CDYL
30834	ZNRD1
402415	XKRX
54785	BORCS6
1144	CHRND
7010	TEK
29942	PURG
51545	ZNF581
10902	BRD8
100873947	LMLN-AS1
154807	VKORC1L1
5916	RARG
644050	LINC01529
7431	VIM
6098	ROS1
23177	CEP68
340578	DCAF12L2
100128233	CTD-2509G16.2
101928504	CTD-2506P8.6
100874058	COX10-AS1
55711	FAR2
219431	OR4S2
6278	S100A7
55080	TAPBPL
84811	BUD13
53336	CPXCR1
219527	LRRC55
51617	HMP19
80758	PRR7
2272	FHIT
57333	RCN3
56956	LHX9
6402	SELL
9479	MAPK8IP1
9166	EBAG9
139599	MAGEE2
90827	ZNF479
6499	SKIV2L
55658	RNF126
5207	PFKFB1
55181	SMG8
407	ARR3
5701	PSMC2
256369	LINC00521
79854	LINC00115
338699	ANKRD42
2257	FGF12
51692	CPSF3
1310	COL19A1
286189	C8orf34-AS1
728318	KRTAP9-1
26137	ZBTB20
734	OSGIN2
9466	IL27RA
51266	CLEC1B
84769	MPV17L2
102724200	CH507-9B2.9
390072	OR52N4
1534	CYB561
390649	OR4F15
152940	C4orf45
105378663	RP5-864K19.4
2115	ETV1
78986	DUSP26
340061	TMEM173
84458	LCOR
54910	SEMA4C
4047	LSS
10042	HMGXB4
53833	IL20RB
55937	APOM
338651	KRTAP5-AS1
101929626	RP4-533D7.5
10864	SLC22A7
81399	OR4F16
51171	HSD17B14
55578	SUPT20H
140701	ABHD16B
106456574	LINC01616
101927992	LINC01213
100859921	LINC00536
151887	CCDC80
11329	STK38
23568	ARL2BP
6343	SCT
79002	C19orf43
7515	XRCC1
162514	TRPV3
51063	CALHM2
89782	LMLN
90523	MLIP
57680	CHD8
10793	ZNF273
104798195	GS1-594A7.3
701	BUB1B
55510	DDX43
649159	LINC00273
57491	AHRR
91661	ZNF765
55258	THNSL2
23543	RBFOX2
11086	ADAM29
23544	SEZ6L
23708	GSPT2
51802	ASIC5
8503	PIK3R3
106144532	ARF4-AS1
4357	MPST
9823	ARMCX2
56947	MFF
27166	PRELID1
102724596	RP11-1079K10.3
23232	TBC1D12
254048	UBN2
994	CDC25B
64207	IRF2BPL
219432	OR4C6
255101	CCDC108
139341	FUNDC1
8693	GALNT4
79006	METRN
79073	TMEM109
11230	PRAF2
104355287	LINC01317
3268	AGFG2
9706	ULK2
10000	AKT3
388533	KRTDAP
221468	TMEM217
2630	GBAP1
440021	KRTAP5-2
104355141	LINC01143
6558	SLC12A2
147040	KCTD11
26292	MYCBP
57590	WDFY1
101928535	RP11-680E19.1
8293	SERF1B
728492	SERF1B
2475	MTOR
387597	ILDR2
9734	HDAC9
3280	HES1
3795	KHK
116328	C8orf34
56159	TEX11
8106	PABPN1
23192	ATG4B
55002	TMCO3
65083	NOL6
101929468	AC004053.1
6604	SMARCD3
84236	RHBDD1
91703	ACY3
29959	NRBP1
348	APOE
5995	RGR
57493	HEG1
10216	PRG4
7187	TRAF3
29941	PKN3
79101	TAF1D
80207	OPA3
163115	ZNF781
2261	FGFR3
4938	OAS1
57149	LYRM1
164633	CABP7
285556	RP11-766F14.2
4799	NFX1
101927973	AL035610.2
1468	SLC25A10
54657	UGT1A4
79922	MRM1
6142	RPL18A
79658	ARHGAP10
100128239	RP11-713P17.3
55270	NUDT15
400258	C14orf180
100507487	RP11-420A23.1
414062	CCL3L1
5593	PRKG2
4868	NPHS1
57325	CSRP2BP
116511	MAS1L
101928514	CTD-2246P4.1
217	ALDH2
284825	AL035610.1
399821	FLJ37035
1608	DGKG
10423	CDIPT
3221	HOXC4
730249	IRG1
1850	DUSP8
11019	LIAS
9493	KIF23
84432	PROK1
91433	RCCD1
389084	C2orf82
255411	LINC00935
388394	RPRML
653145	ANXA8
8061	FOSL1
255809	C19orf38
133383	SETD9
353514	LILRA5
339390	CLEC4G
285780	LY86-AS1
93627	TBCK
23348	DOCK9
22843	PPM1E
440556	LINC00982
199221	DZIP1L
101928266	RP11-85B7.2
57600	FNIP2
100873964	LINC00280
286343	LURAP1L
3242	HPD
6653	SORL1
51121	RPL26L1
26277	TINF2
22906	TRAK1
132243	H1FOO
5639	PRRG2
101929441	RP11-74C13.3
6272	SORT1
221442	ADCY10P1
64978	MRPL38
140731	ANKRD60
439915	KRTAP5-5
64326	RFWD2
5605	MAP2K2
214	ALCAM
116135	LRRC3B
220	ALDH1A3
347862	PDDC1
51504	TRMT112
60493	FASTKD5
115352	FCRL3
4018	LPA
286380	FOXD4L3
63904	DUSP21
283554	GPR137C
100506682	AC000124.1
101928438	RP11-554F20.1
3838	KPNA2
101927416	SRGAP3-AS2
140883	ZNF280B
5440	POLR2K
60496	AASDHPPT
100506801	RP5-1071N3.1
283078	MKX
56605	ERO1B
318	NUDT2
222537	HS3ST5
126129	CPT1C
3486	IGFBP3
57381	RHOJ
708	C1QBP
55296	TBC1D19
5618	PRLR
55237	VRTN
8139	GAN
5042	PABPC3
10806	SDCCAG8
100507428	LINC00458
339804	C2orf74
5926	ARID4A
6755	SSTR5
105379628	RP11-269A12.3
79607	FAM118B
64718	UNKL
388419	BTBD17
100287814	LINC00582
25998	IBTK
90324	CCDC97
170575	GIMAP1
22834	ZNF652
10449	ACAA2
63971	KIF13A
4302	MLLT6
2113	ETS1
54972	TMEM132A
104472714	DISC1-IT1
6714	SRC
10294	DNAJA2
64843	ISL2
23786	BCL2L13
84752	B3GNT9
26188	OR1C1
11054	OGFR
7257	TSNAX
210	ALAD
90060	CCDC120
64901	RANBP17
23592	LEMD3
26226	FBXW4P1
29994	AC009961.3
8828	NRP2
116151	FAM210B
101928446	RP11-22H5.2
387748	OR56B1
90843	TCEAL8
100996478	RP11-60H5.1
79473	OR52N1
102724163	RP11-483P21.2
390077	OR52N2
26166	RGS22
2898	GRIK2
24138	IFIT5
245930	DEFB116
146336	SSTR5-AS1
646019	CBY3
26750	RPS6KC1
388	RHOB
222236	NAPEPLD
885	CCK
1944	EFNA3
999	CDH1
10253	SPRY2
23584	VSIG2
339674	LINC00634
55890	GPRC5C
7047	TGM4
81035	COLEC12
6277	S100A6
653583	PHLDB3
8013	NR4A3
8807	IL18RAP
64857	PLEKHG2
342667	STAC2
56141	PCDHA7
378	ARF4
23035	PHLPP2
8346	HIST1H2BI
51633	OTUD6B
7046	TGFBR1
579	NKX3-2
146547	PRSS36
113452	TMEM54
85369	STRIP1
22893	BAHD1
8663	EIF3C
404216	LINC01561
353324	SPATA12
162387	MFSD6L
2771	GNAI2
6263	RYR3
57326	PBXIP1
284532	OR14A16
64080	RBKS
100131366	LINC00605
4547	MTTP
101928340	LINC01489
101928782	AC009518.4
55706	NDC1
51300	TIMMDC1
121268	RHEBL1
79828	METTL8
26503	SLC17A5
55811	ADCY10
57176	VARS2
101928201	RP11-707P20.1
4647	MYO7A
90874	ZNF697
65989	DLK2
1385	CREB1
374918	IGFL1
8755	ADAM6
2058	EPRS
8237	USP11
100873986	FGF12-AS1
5546	PRCC
148156	ZNF558
105378898	RP11-470L19.6
115825	WDFY2
255725	OR52B2
202	AIM1
4356	MPP3
643160	CYMP
101928386	AC016910.1
337977	KRTAP21-1
51517	NCKIPSD
8322	FZD4
6397	SEC14L1
101927635	AF196972.9
339834	CCDC36
654433	PAX8-AS1
90693	CCDC126
102723883	RP11-542F9.1
10615	SPAG5
29957	SLC25A24
64327	LMBR1
125950	RAVER1
348938	NIPAL4
875	CBS
11129	CLASRP
388021	TMEM179
6228	RPS23
153443	SRFBP1
337978	KRTAP21-2
124093	CCDC78
23555	TSPAN15
51706	CYB5R1
56898	BDH2
5996	RGS1
28512	NKIRAS1
2976	GTF3C2
100885780	VWC2L-IT1
9672	SDC3
523	ATP6V1A
794	CALB2
51134	CEP83
100359394	LINC00102
10919	EHMT2
4591	TRIM37
6774	STAT3
7582	ZNF33B
5260	PHKG1
25806	VAX2
23464	GCAT
5354	PLP1
9687	GREB1
3626	INHBC
10866	HCP5
8702	B4GALT4
101927768	RP3-399L15.3
11247	NXPH4
100861547	LINC00566
27160	INGX
686	BTD
100170765	ERICH4
5731	PTGER1
9633	MTL5
57862	ZNF410
84002	B3GNT5
8402	SLC25A11
389023	DPP10-AS1
101929390	LINC01247
25855	BRMS1
9985	REC8
220382	FAM181B
388572	RP11-1228E12.2
26020	LRP10
11040	PIM2
79074	C2orf49
56138	PCDHA11
1235	CCR6
6249	CLIP1
440602	RP11-470L19.2
3483	IGFALS
6597	SMARCA4
11079	RER1
6368	CCL23
101927324	LINC01475
158800	RHOXF1
391189	OR11L1
11030	RBPMS
100859930	HEIH
7871	SLMAP
340508	GAS2L1P2
7957	EPM2A
159296	NKX2-3
729678	LINC00847
23111	SPG20
23203	PMPCA
101928442	LINC01491
8813	DPM1
55231	CCDC87
2926	GRSF1
64976	MRPL40
126068	ZNF441
119765	OR4B1
114804	RNF157
84223	IQCG
339568	RP4-705O1.1
158809	MAGEB6
2895	GRID2
283575	RP11-7F17.5
90586	AOC4P
1027	CDKN1B
10950	BTG3
10847	SRCAP
6407	SEMG2
7306	TYRP1
56751	BARHL1
122706	PSMB11
401097	C3orf80
105375166	AC005550.3
101927449	LINC01282
1982	EIF4G2
101929718	RP11-84C10.4
9973	CCS
4223	MEOX2
23091	ZC3H13
729587	FAM231C
102723383	FAM231C
28988	DBNL
143496	OR52B4
26659	OR7A5
7367	UGT2B17
85366	MYLK2
90204	ZSWIM1
6195	RPS6KA1
768239	PSAPL1
80351	TNKS2
400655	RP11-169F17.1
84957	RELT
6943	TCF21
343071	PRAMEF10
7087	ICAM5
8365	HIST1H4H
2670	GFAP
79949	PLEKHS1
151449	GDF7
84528	RHOXF2
26049	FAM169A
340811	AKR1C8P
102723532	RP11-983G14.2
105369274	RP11-983G14.2
50944	SHANK1
26664	OR7C1
5923	RASGRF1
342892	ZNF850
5047	PAEP
100132074	FOXO6
8975	USP13
104909134	CRHR1
5078	PAX4
374872	C19orf35
112574	SNX18
440574	MINOS1
8973	CHRNA6
1358	CPA2
401577	CD99P1
84913	ATOH8
23647	ARFIP2
2828	GPR4
339803	AC016747.3
100874222	RNF219-AS1
5617	PRL
3371	TNC
9024	BRSK2
10095	ARPC1B
100506035	LINC00989
5283	PIGH
2788	GNG7
3108	HLA-DMA
267002	PGBD2
100506071	RP11-829H16.3
143503	OR51E1
80775	TMEM177
83901	KRTAP9-8
89778	SERPINB11
254225	RNF169
10146	G3BP1
1192	CLIC1
79003	MIS12
991	CDC20
5921	RASA1
284801	MIR663AHG
347344	ZNF81
101928307	RP3-525N10.2
146779	EFCAB3
150135	LINC00479
51807	TUBA8
101928555	LINC01537
85019	TMEM241
81577	GFOD2
593	BCKDHA
6039	RNASE6
200298	LINC00528
54700	RRN3
55559	HAUS7
6890	TAP1
64232	MS4A5
9771	RAPGEF5
64386	MMP25
64855	FAM129B
55224	ETNK2
101927862	CTB-178M22.2
554282	FAM72A
728833	FAM72A
729533	FAM72A
10105	PPIF
9064	MAP3K6
131375	LYZL4
399473	SPRED3
10550	ARL6IP5
2896	GRN
29894	CPSF1
3037	HAS2
2052	EPHX1
6192	RPS4Y1
100113407	TMEM170B
79872	CBLL1
606553	C8orf49
30010	NXPH1
440335	SMIM22
125997	MBD3L2
8128	ST8SIA2
4714	NDUFB8
1069	CETN2
90799	CEP95
2016	EMX1
1820	ARID3A
1973	EIF4A1
100133461	RP3-513G18.2
23125	CAMTA2
921	CD5
51340	CRNKL1
100134229	JHDM1D-AS1
728591	CCDC169
147372	CCBE1
139170	DCAF12L1
10484	SEC23A
403341	ZBTB34
139760	GPR119
653308	ASAH2B
9021	SOCS3
285513	GPRIN3
118430	MUCL1
6189	RPS3A
5269	SERPINB6
641339	ZNF674
4668	NAGA
54826	GIN1
4705	NDUFA10
3833	KIFC1
389541	LAMTOR4
7343	UBTF
59307	SIGIRR
128497	SPATA25
101928203	RP11-96P7.1
1549	CYP2A7
105376064	RP11-157L3.12
105379447	RP11-157L3.12
7436	VLDLR
100507091	RP11-197N18.7
1452	CSNK1A1
13	AADAC
151903	CCDC12
81571	MIR600HG
8688	KRT37
79007	DBNDD1
645030	NFIA-AS1
81555	YIPF5
1511	CTSG
81576	CCDC130
157848	NKX6-3
26998	FETUB
55552	ZNF823
104797536	LINC01402
514	ATP5E
151516	ASPRV1
55108	BSDC1
2011	MARK2
102724190	RP11-7F17.3
401442	RP11-43A14.2
8645	KCNK5
11035	RIPK3
1907	EDN2
57192	MCOLN1
387978	LINC01551
101928530	RP11-46H11.12
100131801	PET100
339766	MROH2A
26053	AUTS2
341	APOC1
958	CD40
83862	TMEM120A
105369364	RP11-757G1.6
6134	RPL10
3440	IFNA2
326	AIRE
163081	ZNF567
283731	RP11-247C2.2
348645	C22orf34
644444	TMEM30C
254863	TMEM256
730	C7
79083	MLPH
1581	CYP7A1
58489	ABHD17C
105379627	CTD-2281E23.2
388730	TMEM81
10681	GNB5
245929	DEFB115
100874200	ARHGEF3-AS1
23176	SEPT8
100507050	TPBGL
101927780	RP11-47I22.2
10100	TSPAN2
53345	TM6SF2
105370424	RP11-966I7.2
3739	KCNA4
777	CACNA1E
283726	SAXO2
3726	JUNB
619343	ERICH1-AS1
284723	SLC25A34
4058	LTK
317662	FAM149B1
152015	ROPN1B
100506060	SMG1P7
100507500	EGFR-AS1
1889	ECE1
100505540	SLIT1-AS1
11185	INMT
6482	ST3GAL1
59350	RXFP1
10578	GNLY
3105	HLA-A
6586	SLIT3
100996419	CTC-241N9.1
26577	PCOLCE2
2903	GRIN2A
10331	B3GNT3
51128	SAR1B
4646	MYO6
136227	COL26A1
101929475	RP11-462L8.1
84306	PDCD2L
24144	TFIP11
91582	RPS19BP1
80262	C16orf70
10771	ZMYND11
50858	TTTY1B
100101116	TTTY1B
58986	TMEM8A
123099	DEGS2
9392	TGFBRAP1
6450	SH3BGR
8674	VAMP4
81888	HYI
100505783	OSER1-AS1
23108	RAP1GAP2
129831	RBM45
9792	SERTAD2
57611	ISLR2
160065	PATE1
51025	PAM16
7621	ZNF70
645355	MIR3976HG
8178	ELL
10171	RCL1
586	BCAT1
81027	TUBB1
55340	GIMAP5
57732	ZFYVE28
101928674	RP11-806H10.4
101929445	RP11-124O11.1
2308	FOXO1
375775	PNPLA7
152756	FAM218A
378938	MALAT1
1179	CLCA1
5597	MAPK6
105369274	RP11-294C11.3
222643	UNC5CL
391712	TRIM61
642394	ADARB2-AS1
84109	QRFPR
219464	OR5T2
9513	FXR2
54776	PPP1R12C
257062	CATSPERD
7204	TRIO
727924	RP11-983G14.1
120146	TRIM64
132299	OCIAD2
51260	PBDC1
440248	HERC2P9
10111	RAD50
23779	ARHGAP8
285766	RP3-416J7.4
2271	FH
65249	ZSWIM4
3157	HMGCS1
101928147	C21orf140
102723451	C21orf140
252953	TTTY21B
100101115	TTTY21B
63917	GALNT11
26230	TIAM2
131616	TMEM42
3283	HSD3B1
84126	ATRIP
338645	LUZP2
1236	CCR7
54065	SMIM11A
102723553	SMIM11A
57418	WDR18
255488	RNF144B
11157	LSM6
219736	STOX1
222229	LRWD1
404201	WDFY3-AS2
26064	RAI14
8624	PSMG1
51332	SPTBN5
283197	LINC00301
100507140	AC007163.3
140609	NEK7
140679	SLC32A1
4123	MAN2C1
8985	PLOD3
101559451	RP11-314A20.2
285955	SPDYE1
91355	LRP5L
163688	CALML6
5740	PTGIS
252884	ZNF396
51441	YTHDF2
352954	GATS
7936	NELFE
10938	EHD1
57513	CASKIN2
4210	MEFV
25774	GSTTP1
84861	KLHL22
1810	DR1
343171	OR2W3
118421	LINC00161
953	ENTPD1
4121	MAN1A1
25893	TRIM58
55172	DNAAF2
1030	CDKN2B
387742	FAM99A
342898	SYCN
3627	CXCL10
100507303	SNHG19
121260	SLC15A4
79582	SPAG16
255193	CSNK1G2-AS1
3248	HPGD
100129427	DDC-AS1
51193	ZNF639
92305	TMEM129
26533	OR10G3
84684	INSM2
79973	ZNF442
51393	TRPV2
24149	ZNF318
658	BMPR1B
10630	PDPN
79778	MICALL2
93432	MGAM2
219484	OR5M8
5308	PITX2
100288413	ERVMER34-1
9215	LARGE
404770	SPATA31B1P
2834	PRLHR
84832	ANKRD36BP1
2999	GZMH
185	AGTR1
9124	PDLIM1
27242	TNFRSF21
158035	LINC00032
286827	TRIM59
100506658	OCLN
338653	KCNQ1-AS1
10518	CIB2
10179	RBM7
196335	OR56B4
284184	C17orf89
4067	LYN
79629	OCEL1
375035	SFT2D2
91833	WDR20
2648	KAT2A
10174	SORBS3
4632	MYL1
64859	NABP1
9150	CTDP1
140680	C20orf96
8662	EIF3B
23025	UNC13A
51246	SHISA5
85406	DNAJC14
441666	RP11-313J2.1
64283	ARHGEF28
3576	CXCL8
348021	LINC00442
3068	HDGF
2629	GBA
1478	CSTF2
3776	KCNK2
284307	ZIK1
104266963	LINC01264
83546	RTBDN
22808	MRAS
104355137	LINC01072
125058	TBC1D16
101926975	AC005592.1
348840	ANKRD18DP
51205	ACP6
152185	SPICE1
440563	HNRNPCL2
54149	C21orf91
101928924	RP11-241G9.3
286042	FAM86B3P
390892	OR7A10
4659	PPP1R12A
64410	KLHL25
10073	SNUPN
2072	ERCC4
101929983	PRAMEF27
11337	GABARAP
23240	KIAA0922
9027	NAT8
6585	SLIT1
11283	CYP4F8
2196	FAT2
1016	CDH18
29916	SNX11
22866	CNKSR2
55159	RFWD3
8294	HIST1H4I
3784	KCNQ1
100505835	LINC01532
168400	DDX53
9570	GOSR2
27340	UTP20
10645	CAMKK2
26471	NUPR1
26333	OR7A17
51458	RHCG
100820829	MYZAP
158506	ZNF645
50512	PODXL2
3882	KRT32
1307	COL16A1
100506462	SRD5A3-AS1
100130015	URAHP
6320	CLEC11A
54675	CRLS1
23491	CES3
54988	ACSM5
350383	GPR142
29802	VPREB3
54878	DPP8
3595	IL12RB2
51649	MRPS23
9360	PPIG
54952	TRNAU1AP
283038	RP11-383C5.3
3742	KCNA6
8547	FCN3
2870	GRK6
285908	LINC00174
