gene	term	evidence
MCOLN2	GO:0070588	TAS
MAML2	GO:0006367	TAS
MAML2	GO:0006367	TAS
MAML2	GO:0007219	IDA
MAML2	GO:0007219	TAS
MAML2	GO:0007219	TAS
MAML2	GO:0007219	TAS
MAML2	GO:0010467	TAS
MAML2	GO:0045944	IDA
PELP1	GO:0006351	IEA
PELP1	GO:0045944	IDA
PELP1	GO:0071391	IDA
CDK20	GO:0006468	IEA
CDK20	GO:0007049	IEA
CDK20	GO:0007275	IEA
CDK20	GO:0051301	IEA
CDK20	GO:0051726	IEA
ZNF654	GO:0006351	IEA
ZNF654	GO:0006355	IEA
SLC38A6	GO:0003333	IBA
SLC38A6	GO:0006814	IEA
ZDHHC14	GO:0018345	IDA
DEFB107A	GO:0042742	IEA
ABI1	GO:0001756	IEA
ABI1	GO:0006928	IDA
ABI1	GO:0007169	TAS
ABI1	GO:0007264	TAS
ABI1	GO:0008154	NAS
ABI1	GO:0008285	TAS
ABI1	GO:0016032	IEA
ABI1	GO:0018108	IDA
ABI1	GO:0035855	IEA
ABI1	GO:0038096	TAS
ABI1	GO:0045087	TAS
ABI1	GO:0048010	TAS
ABI1	GO:0061098	IEA
ABI1	GO:0061098	IEA
ABI1	GO:0072673	IEA
TBC1D3	GO:0043547	IEA
TBC1D3	GO:1902017	IMP
HS6ST3	GO:0015015	IEA
GPR64	GO:0007186	IEA
GPR64	GO:0007283	TAS
WDFY3	GO:0016197	IBA
WDFY3	GO:0016239	IMP
WDFY3	GO:0035973	IMP
SELH	GO:0045454	IEA
MYOCD	GO:0000122	IEA
MYOCD	GO:0001560	IEA
MYOCD	GO:0001570	IEA
MYOCD	GO:0001666	IEP
MYOCD	GO:0003231	IEA
MYOCD	GO:0003257	IDA
MYOCD	GO:0006366	IEA
MYOCD	GO:0008284	IEA
MYOCD	GO:0008285	IDA
MYOCD	GO:0010667	IEA
MYOCD	GO:0010832	IEA
MYOCD	GO:0030511	IEA
MYOCD	GO:0035051	NAS
MYOCD	GO:0035065	ISS
MYOCD	GO:0035733	IEA
MYOCD	GO:0043388	IEA
MYOCD	GO:0043954	IEA
MYOCD	GO:0045661	IEA
MYOCD	GO:0045736	IDA
MYOCD	GO:0045893	IDA
MYOCD	GO:0045944	IDA
MYOCD	GO:0045944	IDA
MYOCD	GO:0045987	IDA
MYOCD	GO:0048286	IEA
MYOCD	GO:0048565	IEA
MYOCD	GO:0051091	IDA
MYOCD	GO:0051145	IMP
MYOCD	GO:0051150	TAS
MYOCD	GO:0051152	IDA
MYOCD	GO:0055007	ISS
MYOCD	GO:0055012	IEA
MYOCD	GO:0060065	IEA
MYOCD	GO:0060157	IEA
MYOCD	GO:0061049	IEA
MYOCD	GO:0071363	IEA
MYOCD	GO:0071456	IEA
MYOCD	GO:0097070	IEA
MYOCD	GO:1900222	IMP
MYOCD	GO:2000721	IDA
MYOCD	GO:2000724	ISS
MYOCD	GO:2000727	IDA
MYOCD	GO:2001015	IDA
CMTM4	GO:0006935	IEA
TCTE3	GO:0006810	IEA
TCTE3	GO:0008152	IEA
CACNA2D3	GO:0034765	IEA
CACNA2D3	GO:0051924	IBA
CACNA2D3	GO:0070588	IBA
ASPM	GO:0001764	IEA
ASPM	GO:0002052	IEA
ASPM	GO:0007067	IEA
ASPM	GO:0007283	IEA
ASPM	GO:0008584	IEA
ASPM	GO:0021873	IEA
ASPM	GO:0021987	IEA
ASPM	GO:0045665	IEA
ASPM	GO:0045769	IEA
ASPM	GO:0048477	IEA
ASPM	GO:0048589	IEA
ASPM	GO:0051661	IEA
ASPM	GO:0090263	IEA
ASPM	GO:0090306	IEA
ASPM	GO:0097150	IEA
HS3ST5	GO:0005975	TAS
HS3ST5	GO:0006024	TAS
HS3ST5	GO:0006477	IDA
HS3ST5	GO:0015015	IDA
HS3ST5	GO:0030203	TAS
HS3ST5	GO:0030203	TAS
HS3ST5	GO:0044281	TAS
HS3ST5	GO:0046596	IDA
HS3ST5	GO:0050819	IDA
FAM9C	GO:0007286	IBA
FAM9B	GO:0007286	IBA
FAM9A	GO:0007286	IBA
SYCP3	GO:0007141	NAS
SYCP3	GO:0007286	IBA
SYCP3	GO:0035093	IMP
SYCP3	GO:0051301	IEA
DSEL	GO:0005975	TAS
DSEL	GO:0030203	TAS
DSEL	GO:0030204	TAS
DSEL	GO:0030208	TAS
DSEL	GO:0044281	TAS
KIRREL3	GO:0001764	IEA
KIRREL3	GO:0002121	IEA
KIRREL3	GO:0021740	IEA
KIRREL3	GO:0030097	ISS
KIRREL3	GO:0048812	IEA
KIRREL3	GO:0072102	IEA
CMTM8	GO:0006935	IEA
RDH10	GO:0001523	TAS
RDH10	GO:0001656	IEA
RDH10	GO:0001701	IEA
RDH10	GO:0002138	IEA
RDH10	GO:0007601	IDA
RDH10	GO:0007603	TAS
RDH10	GO:0008406	IEA
RDH10	GO:0014032	IEA
RDH10	GO:0031076	IEA
RDH10	GO:0035115	IEA
RDH10	GO:0042572	IEA
RDH10	GO:0042572	IDA
RDH10	GO:0042574	IDA
RDH10	GO:0043583	IEA
RDH10	GO:0043584	IEA
RDH10	GO:0048703	IEA
RDH10	GO:0055114	IEA
RDH10	GO:0060431	IEA
RDH10	GO:0060449	IEA
TNS4	GO:0006915	IEA
TNS4	GO:0008104	IDA
TAF1L	GO:0006357	IDA
TAF1L	GO:0006366	TAS
TAF1L	GO:0006367	TAS
TAF1L	GO:0006367	TAS
TAF1L	GO:0006368	TAS
TAF1L	GO:0006468	ISS
TAF1L	GO:0007140	IEP
TAF1L	GO:0010467	TAS
TAF1L	GO:0016032	TAS
TAF1L	GO:0016032	TAS
TAF1L	GO:0016032	TAS
TAF1L	GO:0016573	ISS
TAF1L	GO:0045893	IDA
ABCA7	GO:0006909	IEA
ABCA7	GO:0007613	ISS
ABCA7	GO:0010875	ISS
ABCA7	GO:0017121	IDA
ABCA7	GO:0018149	ISS
ABCA7	GO:0032780	IDA
ABCA7	GO:0032781	IDA
ABCA7	GO:0033344	IDA
ABCA7	GO:0033700	IDA
ABCA7	GO:0034380	IDA
ABCA7	GO:0034504	ISS
ABCA7	GO:0038027	IDA
ABCA7	GO:0042985	ISS
ABCA7	GO:0050766	ISS
ABCA7	GO:0055085	IBA
ABCA7	GO:0055085	TAS
ABCA7	GO:0055085	TAS
ABCA7	GO:0070374	ISS
ABCA7	GO:1900223	ISS
ABCA7	GO:1901076	ISS
ABCA7	GO:1902430	ISS
ABCA7	GO:1902995	ISS
BLID	GO:0006915	IEA
APCDD1	GO:0001942	IMP
APCDD1	GO:0016055	IEA
APCDD1	GO:0030178	IDA
APCDD1	GO:0043615	IEA
SLC7A5P1	GO:0003333	IEA
SYCE1	GO:0007130	IC
SYCE1	GO:0051301	IEA
CENPL	GO:0000278	TAS
CENPL	GO:0006334	TAS
CENPL	GO:0007264	TAS
CENPL	GO:0034080	TAS
C8orf59	GO:0002230	IMP
C8orf59	GO:0098779	IGI
VKORC1L1	GO:0017187	IMP
VKORC1L1	GO:0034599	IMP
VKORC1L1	GO:0042373	IDA
VKORC1L1	GO:0055114	IEA
RBFA	GO:0006364	IEA
RBFA	GO:0008150	ND
GCNT2	GO:0006486	IEA
GCNT2	GO:0006486	IMP
GCNT2	GO:0007179	IMP
GCNT2	GO:0008284	ISS
GCNT2	GO:0010608	IMP
GCNT2	GO:0010718	IMP
GCNT2	GO:0010812	IMP
GCNT2	GO:0030335	IMP
GCNT2	GO:0034116	IMP
GCNT2	GO:0036438	IMP
GCNT2	GO:0051897	IMP
GCNT2	GO:0070374	IMP
FUK	GO:0016310	IEA
NLGN4X	GO:0003360	ISS
NLGN4X	GO:0007158	TAS
NLGN4X	GO:0007612	IMP
NLGN4X	GO:0021549	ISS
NLGN4X	GO:0030182	NAS
NLGN4X	GO:0030534	IMP
NLGN4X	GO:0035176	IMP
NLGN4X	GO:0035176	IMP
NLGN4X	GO:0035265	ISS
NLGN4X	GO:0045216	NAS
NLGN4X	GO:0050808	NAS
NLGN4X	GO:0050808	IMP
NLGN4X	GO:0071625	IMP
NLGN4X	GO:0071625	ISS
NLGN4X	GO:0071625	IMP
NLGN4X	GO:0090394	IDA
NLGN4X	GO:0097105	IDA
SPAG16	GO:0007283	IEA
SPAG16	GO:0035082	IMP
SPAG16	GO:0042384	ISS
CLYBL	GO:0008152	IEA
CLYBL	GO:0008152	IEA
CLYBL	GO:0008152	IEA
CLYBL	GO:0008152	IDA
SPG20	GO:0009838	IMP
SPG20	GO:0030514	IEA
SPG20	GO:0034389	IEA
SPG20	GO:0048698	IEA
SPG20	GO:0050905	IEA
SPG20	GO:0051301	IMP
SPG20	GO:0051881	IMP
SPG20	GO:0060612	IEA
ZNF444	GO:0006351	IEA
ZNF444	GO:0006357	IBA
OR4N4	GO:0007186	IBA
OR4N4	GO:0050907	IBA
OR4N4	GO:0050911	IEA
OR8I2	GO:0007186	IBA
OR8I2	GO:0007608	IBA
OR8I2	GO:0050911	IEA
OR8I2	GO:0050911	IBA
PGAM4	GO:0006096	NAS
PGAM4	GO:0006096	IMP
PGAM4	GO:0016311	IEA
PGAM4	GO:1902093	NAS
ABRA	GO:0000060	IEA
ABRA	GO:0006351	IEA
ABRA	GO:0035025	ISS
ABRA	GO:0045944	IEA
ABRA	GO:0051091	ISS
SPICE1	GO:0046599	IMP
SPICE1	GO:0051301	IEA
SPICE1	GO:0051310	IMP
SPICE1	GO:0090307	IMP
TTC5	GO:0006281	IEA
TTC5	GO:0045944	IEA
PUSL1	GO:0001522	IEA
PUSL1	GO:0008033	IEA
ATOH7	GO:0003407	IMP
ATOH7	GO:0006351	IEA
ATOH7	GO:0006355	IEA
ATOH7	GO:0007623	IEA
ATOH7	GO:0009649	IEA
ATOH7	GO:0021554	IMP
ATOH7	GO:0030154	IEA
TAGAP	GO:0007264	TAS
TAGAP	GO:0043547	IEA
TAGAP	GO:0051056	TAS
DEFB106A	GO:0042742	IBA
DEFB106A	GO:0045087	IBA
MIER1	GO:0006351	IEA
MIER1	GO:0007165	IMP
MIER1	GO:0031937	IDA
MIER1	GO:0043123	IMP
CEND1	GO:0007628	IEA
CEND1	GO:0021686	IEA
CEND1	GO:0021702	IEA
CEND1	GO:0021933	IEA
CEND1	GO:0021941	IEA
SHISA5	GO:0042771	IEA
SHISA5	GO:0043123	IMP
CYP4X1	GO:0055114	IEA
MMP21	GO:0002244	IEA
MMP21	GO:0006508	IEA
RPTOR	GO:0001938	IEA
RPTOR	GO:0006367	TAS
RPTOR	GO:0007050	TAS
RPTOR	GO:0008286	TAS
RPTOR	GO:0008361	IMP
RPTOR	GO:0010467	TAS
RPTOR	GO:0016049	IMP
RPTOR	GO:0031669	IMP
RPTOR	GO:0031929	IDA
RPTOR	GO:0032008	IDA
RPTOR	GO:0032008	IDA
RPTOR	GO:0034605	TAS
RPTOR	GO:0045945	IMP
RPTOR	GO:0071230	IMP
RPTOR	GO:0071902	IDA
RPTOR	GO:1900034	TAS
CADM3	GO:0007156	ISS
CADM3	GO:0007157	ISS
CADM3	GO:0008104	IEA
CADM3	GO:0034329	TAS
CADM3	GO:0034332	TAS
CADM3	GO:0045216	TAS
OR5AS1	GO:0007186	IBA
OR5AS1	GO:0007608	IBA
OR5AS1	GO:0050911	IEA
OR5AS1	GO:0050911	IBA
SLC34A3	GO:0006811	TAS
SLC34A3	GO:0006814	IDA
SLC34A3	GO:0006817	IDA
SLC34A3	GO:0030643	IDA
SLC34A3	GO:0035435	IDA
SLC34A3	GO:0035725	IDA
SLC34A3	GO:0044341	IEA
SLC34A3	GO:0055085	TAS
SLC34A3	GO:0055085	TAS
TMEM123	GO:0070267	IDA
TMEM123	GO:0070267	IDA
LGI4	GO:0008344	IEA
LGI4	GO:0014009	IEA
LGI4	GO:0022011	IEA
LGI4	GO:0042551	IEA
CNTROB	GO:0007099	IMP
CNTROB	GO:0007099	IMP
CNTROB	GO:0051299	IMP
CNTROB	GO:1902410	IMP
ORMDL3	GO:0006672	IMP
ORMDL3	GO:0090156	IEA
ABCA6	GO:0006869	IBA
ABCA6	GO:0008152	IEA
ABCA6	GO:0055085	IBA
EID3	GO:0006281	IEA
EID3	GO:0006310	IEA
EID3	GO:0006351	IEA
EID3	GO:0006355	IEA
EID3	GO:0016925	TAS
EID3	GO:0016925	TAS
EID3	GO:0016925	TAS
EID3	GO:0043687	TAS
EID3	GO:0044267	TAS
ZFP82	GO:0006351	IEA
ZFP82	GO:0006355	IBA
ADSSL1	GO:0002376	NAS
ADSSL1	GO:0006144	TAS
ADSSL1	GO:0006167	IDA
ADSSL1	GO:0006531	IEA
ADSSL1	GO:0006541	IEA
ADSSL1	GO:0009168	TAS
ADSSL1	GO:0014850	IEA
ADSSL1	GO:0035690	IEA
ADSSL1	GO:0042594	IEA
ADSSL1	GO:0044208	IBA
ADSSL1	GO:0044208	IEA
ADSSL1	GO:0044281	TAS
ADSSL1	GO:0046040	IBA
ADSSL1	GO:0055086	TAS
ADSSL1	GO:0071257	IEA
BCL6B	GO:0000122	IBA
GJD3	GO:0007154	TAS
GJD3	GO:0009749	IEA
GJD3	GO:0016264	IDA
GJD3	GO:0034220	IEA
LGI3	GO:0006887	IEA
LGI3	GO:0008152	IEA
LGI3	GO:0017157	IEA
OR8H3	GO:0007186	IBA
OR8H3	GO:0007608	IBA
OR8H3	GO:0050911	IEA
OR8H3	GO:0050911	IBA
OR6V1	GO:0007186	IEA
OR6V1	GO:0050911	IEA
LILRA2	GO:0002376	IEA
LILRA2	GO:0006952	TAS
LILRA2	GO:0007165	TAS
AHI1	GO:0001738	ISS
AHI1	GO:0001947	ISS
AHI1	GO:0002092	ISS
AHI1	GO:0006903	IEA
AHI1	GO:0007169	ISS
AHI1	GO:0007417	ISS
AHI1	GO:0010842	ISS
AHI1	GO:0016192	ISS
AHI1	GO:0030862	ISS
AHI1	GO:0030902	ISS
AHI1	GO:0033365	IEA
AHI1	GO:0034613	ISS
AHI1	GO:0035844	ISS
AHI1	GO:0035845	ISS
AHI1	GO:0039008	ISS
AHI1	GO:0039023	ISS
AHI1	GO:0042384	ISS
AHI1	GO:0043066	ISS
AHI1	GO:0045944	ISS
AHI1	GO:0050795	ISS
AHI1	GO:0060271	ISS
AHI1	GO:0065001	ISS
AHI1	GO:0070121	ISS
AHI1	GO:0070986	ISS
AHI1	GO:0071599	ISS
GPC2	GO:0001523	TAS
GPC2	GO:0005975	TAS
GPC2	GO:0006024	TAS
GPC2	GO:0006027	TAS
GPC2	GO:0007224	IEA
GPC2	GO:0007603	TAS
GPC2	GO:0030182	IEA
GPC2	GO:0030203	TAS
GPC2	GO:0030203	TAS
GPC2	GO:0030203	TAS
GPC2	GO:0030204	TAS
GPC2	GO:0044281	TAS
NAGS	GO:0000050	TAS
NAGS	GO:0006526	IEA
NAGS	GO:0006536	TAS
NAGS	GO:0034641	TAS
NAGS	GO:0044281	TAS
OR8H2	GO:0007186	IBA
OR8H2	GO:0007608	IBA
OR8H2	GO:0050911	IEA
OR8H2	GO:0050911	IBA
CCAR2	GO:0006397	IEA
CCAR2	GO:0006974	IEA
CCAR2	GO:0007049	IEA
CCAR2	GO:0008380	IMP
CCAR2	GO:0009411	IMP
CCAR2	GO:0030308	IMP
CCAR2	GO:0031647	IDA
CCAR2	GO:0032435	IDA
CCAR2	GO:0032784	IMP
CCAR2	GO:0034605	TAS
CCAR2	GO:0042752	ISS
CCAR2	GO:0043065	IMP
CCAR2	GO:0043065	IMP
CCAR2	GO:0043086	IMP
CCAR2	GO:0043653	IDA
CCAR2	GO:0045892	IMP
CCAR2	GO:0045892	IDA
CCAR2	GO:0045892	IMP
CCAR2	GO:0048511	IEA
CCAR2	GO:0090263	IMP
CCAR2	GO:0090311	IDA
CCAR2	GO:1900034	TAS
CCAR2	GO:1902230	IMP
CCAR2	GO:2000003	IMP
PDIK1L	GO:0006468	IEA
NDUFAF2	GO:0022904	IEA
NDUFAF2	GO:0061179	IEA
NDUFAF2	GO:0072593	IEA
ZNF567	GO:0006351	IEA
ZNF567	GO:0006355	IEA
CARF	GO:0006366	IEA
CARF	GO:0035865	IDA
CARF	GO:0061400	IDA
CARF	GO:0061400	IDA
CARF	GO:0071277	IDA
CARF	GO:0071277	IDA
SIX5	GO:0002088	IEA
SIX5	GO:0006351	IEA
SIX5	GO:0007286	IEA
SIX5	GO:0045892	IEA
SIX5	GO:1902723	IEA
FAM58A	GO:0000079	IEA
FAM58A	GO:0006355	IEA
FAM58A	GO:0043410	IEA
FAM58A	GO:0045860	IEA
VPS52	GO:0010668	IEA
VPS52	GO:0015031	IEA
VPS52	GO:0032456	IMP
VPS52	GO:0048611	IEA
GABRG1	GO:0007214	IEA
GABRG1	GO:0007268	IEA
GABRG1	GO:1902476	IEA
SLC22A18AS	GO:0008150	ND
LYG1	GO:0009253	IEA
LYG1	GO:0016998	IEA
FBXL14	GO:0042787	IDA
NUP93	GO:0000278	TAS
NUP93	GO:0002230	IMP
NUP93	GO:0005975	TAS
NUP93	GO:0006606	IBA
NUP93	GO:0007077	TAS
NUP93	GO:0008645	TAS
NUP93	GO:0010467	TAS
NUP93	GO:0010827	TAS
NUP93	GO:0015758	TAS
NUP93	GO:0016032	TAS
NUP93	GO:0016032	TAS
NUP93	GO:0016032	TAS
NUP93	GO:0016032	TAS
NUP93	GO:0016925	TAS
NUP93	GO:0016925	TAS
NUP93	GO:0016925	TAS
NUP93	GO:0016973	IBA
NUP93	GO:0019058	TAS
NUP93	GO:0019083	TAS
NUP93	GO:0019083	TAS
NUP93	GO:0019221	TAS
NUP93	GO:0034605	TAS
NUP93	GO:0043687	TAS
NUP93	GO:0044267	TAS
NUP93	GO:0044281	TAS
NUP93	GO:0051292	IMP
NUP93	GO:0055085	TAS
NUP93	GO:0055085	TAS
NUP93	GO:0098779	IGI
NUP93	GO:1900034	TAS
STK11IP	GO:0008104	IDA
ZNF687	GO:0006351	IEA
ZNF687	GO:0006355	IEA
REXO1	GO:0090305	IEA
REXO1	GO:0090305	IEA
REXO1	GO:0090305	IEA
CMTR1	GO:0006370	IMP
CMTR1	GO:0006370	IDA
CMTR1	GO:0080009	IDA
CMTR1	GO:0097309	IDA
LRRC47	GO:0006432	IBA
SIX6OS1	GO:0007275	IEA
SIX6OS1	GO:0051090	NAS
DOCK4	GO:0007264	IEA
DOCK4	GO:0043547	IEA
DOCK4	GO:0043547	IEA
DOCK4	GO:0043547	IDA
DOCK4	GO:0060326	IMP
THEMIS	GO:0043368	ISS
THEMIS	GO:0043383	ISS
THEMIS	GO:0050852	ISS
CYP4Z2P	GO:0055114	IEA
BATF2	GO:0006351	IEA
BATF2	GO:0006357	IEA
BATF2	GO:0042832	ISS
BATF2	GO:0043011	ISS
BEST3	GO:0008150	ND
BEST3	GO:0043271	IEA
BEST3	GO:1902476	IEA
BEST3	GO:1902476	IEA
CLEC4F	GO:0006897	IEA
CLEC4F	GO:0051132	IEA
DYNAP	GO:0008284	IDA
DYNAP	GO:0032148	IDA
DYNAP	GO:0042981	IDA
DYNAP	GO:1901625	IDA
CRIPAK	GO:0006469	IDA
CRIPAK	GO:0033147	IDA
CRIPAK	GO:0043627	IDA
CRIPAK	GO:0051493	IDA
CA13	GO:0006730	IEA
CA13	GO:0015701	TAS
CA13	GO:0044281	TAS
THEM5	GO:0006631	IEA
THEM5	GO:0035336	IDA
THEM5	GO:0035965	ISS
SLC39A11	GO:0006829	IEA
SLC39A11	GO:0055085	IEA
MYO1H	GO:0008152	IEA
ARHGEF28	GO:0007411	TAS
ARHGEF28	GO:0021955	IEA
ARHGEF28	GO:0035556	IEA
ARHGEF28	GO:0043547	IEA
ARHGEF28	GO:0043547	IEA
ARHGEF28	GO:0048013	TAS
ARHGEF28	GO:0060052	IEA
ZNF710	GO:0006351	IEA
ZNF710	GO:0006357	IBA
INTS1	GO:0001833	IEA
INTS1	GO:0016180	IDA
INTS1	GO:0034474	IEA
INTS1	GO:0043154	IEA
SYNE4	GO:0045198	ISS
SCML4	GO:0006351	IEA
SCML4	GO:0006355	IEA
HIST3H2BB	GO:0006325	TAS
HIST3H2BB	GO:0006334	IBA
ARHGAP24	GO:0001525	IEA
ARHGAP24	GO:0007264	TAS
ARHGAP24	GO:0030154	IEA
ARHGAP24	GO:0035021	IEA
ARHGAP24	GO:0035313	IEA
ARHGAP24	GO:0043547	IEA
ARHGAP24	GO:0051056	TAS
ARHGAP24	GO:1900028	IEA
PROM2	GO:0001934	IDA
PROM2	GO:0031346	IDA
PROM2	GO:0043087	IDA
PROM2	GO:0048550	IDA
PROM2	GO:2001287	IDA
PROM2	GO:2000369	IDA
GAPT	GO:0001782	IEA
GAPT	GO:0002322	IEA
GAPT	GO:0002381	IEA
PLD6	GO:0006644	TAS
PLD6	GO:0006655	TAS
PLD6	GO:0007126	ISS
PLD6	GO:0007286	ISS
PLD6	GO:0008053	IMP
PLD6	GO:0010467	TAS
PLD6	GO:0010636	IDA
PLD6	GO:0016042	IEA
PLD6	GO:0030719	ISS
PLD6	GO:0034587	ISS
PLD6	GO:0034587	TAS
PLD6	GO:0043046	ISS
PLD6	GO:0044281	TAS
PLD6	GO:0046474	TAS
PLD6	GO:0090305	IEA
PLD6	GO:0090305	IEA
DEPDC4	GO:0035556	IEA
UNC80	GO:0034220	TAS
UNC80	GO:0055085	TAS
ARMC10	GO:0040008	IEA
GHDC	GO:0008150	ND
PYROXD2	GO:0055114	IEA
SYS1	GO:0000042	IBA
SYS1	GO:0006895	IBA
SYS1	GO:0043001	IBA
PELI3	GO:0008063	IEA
PELI3	GO:0010804	IMP
PELI3	GO:0031397	IEA
PELI3	GO:0032480	IEA
PELI3	GO:0045751	IEA
PELI3	GO:0050829	IEA
PELI3	GO:0070428	IEA
PELI3	GO:0070434	IEA
PELI3	GO:0070534	IEA
PELI3	GO:2001237	IMP
ZNF619	GO:0006351	IEA
ZNF619	GO:0006355	IEA
STK40	GO:0003016	IEA
STK40	GO:0005977	IEA
STK40	GO:0006468	IEA
STK40	GO:0010468	IEA
STK40	GO:0035264	IEA
STK40	GO:0043066	IEA
STK40	GO:0043408	IEA
STK40	GO:0048286	IEA
STK40	GO:0060425	IEA
ABHD12	GO:0006660	IEA
ABHD12	GO:0007628	IEA
ABHD12	GO:0010996	IEA
ABHD12	GO:0046464	IDA
UBE2J2	GO:0000209	IBA
UBE2J2	GO:0006986	IEA
UBE2J2	GO:0030433	IBA
UBE2J2	GO:0030433	IMP
UBE2J2	GO:1903955	IMP
CLASRP	GO:0006397	IEA
CLASRP	GO:0008380	IEA
NLGN1	GO:0002087	IEA
NLGN1	GO:0006605	ISS
NLGN1	GO:0007157	ISS
NLGN1	GO:0007158	ISS
NLGN1	GO:0007158	TAS
NLGN1	GO:0007399	ISS
NLGN1	GO:0007416	ISS
NLGN1	GO:0007416	ISS
NLGN1	GO:0010841	ISS
NLGN1	GO:0016080	ISS
NLGN1	GO:0016339	ISS
NLGN1	GO:0016339	ISS
NLGN1	GO:0023041	TAS
NLGN1	GO:0031175	IDA
NLGN1	GO:0032230	ISS
NLGN1	GO:0035418	ISS
NLGN1	GO:0045184	ISS
NLGN1	GO:0045664	ISS
NLGN1	GO:0048511	IEA
NLGN1	GO:0048789	ISS
NLGN1	GO:0048789	ISS
NLGN1	GO:0051260	ISS
NLGN1	GO:0051290	IEA
NLGN1	GO:0051491	ISS
NLGN1	GO:0051965	ISS
NLGN1	GO:0051965	ISS
NLGN1	GO:0051965	IDA
NLGN1	GO:0051968	ISS
NLGN1	GO:0060999	ISS
NLGN1	GO:0060999	IGI
NLGN1	GO:0061002	IGI
NLGN1	GO:0072553	ISS
NLGN1	GO:0097091	ISS
NLGN1	GO:0097091	ISS
NLGN1	GO:0097104	ISS
NLGN1	GO:0097105	ISS
NLGN1	GO:0097113	ISS
NLGN1	GO:0097114	ISS
NLGN1	GO:0097115	ISS
NLGN1	GO:0097119	ISS
NLGN1	GO:0097120	ISS
NLGN1	GO:1900029	ISS
NLGN1	GO:1900244	ISS
NLGN1	GO:1900244	ISS
NLGN1	GO:1902533	ISS
NLGN1	GO:2000302	ISS
NLGN1	GO:2000310	ISS
NLGN1	GO:2000310	ISS
NLGN1	GO:2000310	IGI
NLGN1	GO:2000311	ISS
NLGN1	GO:2000463	ISS
NLGN1	GO:2000463	ISS
NLGN1	GO:2000463	IGI
OSR2	GO:0000122	ISS
OSR2	GO:0001656	ISS
OSR2	GO:0001823	ISS
OSR2	GO:0002062	ISS
OSR2	GO:0008284	ISS
OSR2	GO:0009790	ISS
OSR2	GO:0010628	ISS
OSR2	GO:0030154	ISS
OSR2	GO:0030501	ISS
OSR2	GO:0033687	ISS
OSR2	GO:0035115	ISS
OSR2	GO:0035116	ISS
OSR2	GO:0036023	ISS
OSR2	GO:0042474	ISS
OSR2	GO:0042476	ISS
OSR2	GO:0042733	ISS
OSR2	GO:0045893	ISS
OSR2	GO:0045944	ISS
OSR2	GO:0048704	ISS
OSR2	GO:0048793	IEA
OSR2	GO:0050679	ISS
OSR2	GO:0060021	ISS
OSR2	GO:0060272	ISS
OSR2	GO:0060322	ISS
OSR2	GO:0060349	ISS
OSR2	GO:0061029	ISS
OSR2	GO:0072498	ISS
OSR2	GO:2000543	IEA
LTBP4	GO:0001558	TAS
LTBP4	GO:0006457	TAS
LTBP4	GO:0007179	IEA
LTBP4	GO:0007275	TAS
LTBP4	GO:0017015	TAS
LTBP4	GO:0030162	IDA
LTBP4	GO:0030198	TAS
LTBP4	GO:0030252	TAS
LTBP4	GO:0045595	TAS
TMEM256	GO:0008150	ND
PIAS4	GO:0000122	IEA
PIAS4	GO:0006351	IEA
PIAS4	GO:0016055	IEA
PIAS4	GO:0016925	IEA
PIAS4	GO:0016925	IDA
PIAS4	GO:0016925	IMP
PIAS4	GO:0016925	TAS
PIAS4	GO:0016925	TAS
PIAS4	GO:0016925	TAS
PIAS4	GO:0032088	IEA
PIAS4	GO:0033235	IDA
PIAS4	GO:0033235	IDA
PIAS4	GO:0043687	TAS
PIAS4	GO:0044267	TAS
PIAS4	GO:0045892	IDA
PIAS4	GO:0045892	NAS
PIAS4	GO:1902174	ISS
PIAS4	GO:1902231	IEA
RUSC2	GO:0008150	ND
APITD1	GO:0000278	TAS
APITD1	GO:0000712	IMP
APITD1	GO:0006281	IDA
APITD1	GO:0006334	TAS
APITD1	GO:0006974	IMP
APITD1	GO:0006974	IDA
APITD1	GO:0007067	IEA
APITD1	GO:0007264	TAS
APITD1	GO:0031297	IMP
APITD1	GO:0031398	TAS
APITD1	GO:0034080	TAS
APITD1	GO:0051301	IEA
CCDC23	GO:0009306	IDA
CCDC23	GO:0010596	IGI
CCDC23	GO:0031397	IDA
AGGF1	GO:0001525	IEA
AGGF1	GO:0001570	TAS
AGGF1	GO:0001938	IDA
AGGF1	GO:0006396	TAS
AGGF1	GO:0007155	IDA
AGGF1	GO:0045766	IDA
MUC20	GO:0000187	IEA
MUC20	GO:0006493	TAS
MUC20	GO:0016266	TAS
MUC20	GO:0016266	TAS
MUC20	GO:0043687	TAS
MUC20	GO:0044267	TAS
MUC20	GO:0048012	IEA
MUC20	GO:0051260	IDA
GPD1L	GO:0002027	IMP
GPD1L	GO:0002027	IMP
GPD1L	GO:0005975	IEA
GPD1L	GO:0006644	TAS
GPD1L	GO:0006654	TAS
GPD1L	GO:0006734	IEA
GPD1L	GO:0010765	IMP
GPD1L	GO:0010765	IMP
GPD1L	GO:0010765	IMP
GPD1L	GO:0019432	TAS
GPD1L	GO:0019674	IMP
GPD1L	GO:0033137	IMP
GPD1L	GO:0044255	TAS
GPD1L	GO:0044281	TAS
GPD1L	GO:0046168	IEA
GPD1L	GO:0046474	TAS
GPD1L	GO:0055114	IEA
GPD1L	GO:0060373	IMP
GPD1L	GO:0060373	IMP
GPD1L	GO:0086005	IMP
